Campaign,Campaign Daily Budget,Campaign Type,Bid Strategy Type,Networks,EU political ads,Desktop Bid adj.,Mobile Bid adj.,Tablet Bid adj.,Start Date,End Date,Ad Group,Max CPC,Keyword,Criterion Type,Ad Type,Headline 1,Headline 2,Headline 3,Description 1,Description 2,Path 1,Path 2,PhoneNumber,VerificationURL,Dynamic Search Ad Description 1,Dynamic Search Ad Description 2,Sitelink Text,Sitelink Description 1,Sitelink Description 2,Sitelink Final URL,Callout Text,Structured Snippet Header,Structured Snippet Values,Price Extension Type,Price Extension Price Qualifier,Price Extension Item Header,Price Extension Item Price,Price Extension Item Final URL,Promotion Target,Promotion Discount Modifier,Promotion Percent Off,App ID,App Store,App Link Text,App Final URL,Image Asset Name,Image Asset URL,Location
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,google adwords 24/7,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,certified create google campaigns,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,google adwords near me,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,licensed create google campaigns,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,google adwords 24/7,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,google adwords specialist near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,google campaigns,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,google adwords replacement,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,book google adwords online,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,create google campaigns contractor near me,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,top google adwords near me,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,find google campaigns near me,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,google campaigns expert near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,same day create google campaigns,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,emergency create google campaigns,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,google adwords near me,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,top google adwords,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,24/7 create google campaigns services,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,google campaigns options near me,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,create google campaigns consultation,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,hire google adwords near me,Broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,google campaigns repair,Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,google campaigns,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,same day google adwords,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,top google campaigns services,Phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,cheap,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,discount,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,cost,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,reviews,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,job,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,apply,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,information,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,company,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,free,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,best,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,providers,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,office,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,headquater,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,brand,Negative broad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 1,,,,Responsive search ad,24/7 Emergency [top Rated G...,[top Rated Google Ad - Open...,Urgent [top Rated Google Ad...,[top Rated Google Ad emergency? We're here 24/7! Adiology offers rapid response for all...,Don't panic! Our emergency [top Rated Google Ad team is available around the clock. Fas...,general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 2,,,,Responsive search ad,24/7 Emergency [top Rated G...,[top Rated Google Ad - Open...,Urgent [top Rated Google Ad...,[top Rated Google Ad emergency? We're here 24/7! Adiology offers rapid response for all...,Don't panic! Our emergency [top Rated Google Ad team is available around the clock. Fas...,general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 3,,,,Responsive search ad,24/7 Emergency [top Rated G...,[top Rated Google Ad - Open...,Urgent [top Rated Google Ad...,[top Rated Google Ad emergency? We're here 24/7! Adiology offers rapid response for all...,Don't panic! Our emergency [top Rated Google Ad team is available around the clock. Fas...,general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 4,,,,Responsive search ad,24/7 Emergency [top Rated G...,[top Rated Google Ad - Open...,Urgent [top Rated Google Ad...,[top Rated Google Ad emergency? We're here 24/7! Adiology offers rapid response for all...,Don't panic! Our emergency [top Rated Google Ad team is available around the clock. Fas...,general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 5,,,,Responsive search ad,24/7 Emergency [top Rated G...,[top Rated Google Ad - Open...,Urgent [top Rated Google Ad...,[top Rated Google Ad emergency? We're here 24/7! Adiology offers rapid response for all...,Don't panic! Our emergency [top Rated Google Ad team is available around the clock. Fas...,general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 6,,,,Responsive search ad,24/7 Emergency [top Rated G...,[top Rated Google Ad - Open...,Urgent [top Rated Google Ad...,[top Rated Google Ad emergency? We're here 24/7! Adiology offers rapid response for all...,Don't panic! Our emergency [top Rated Google Ad team is available around the clock. Fas...,general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 7,,,,Responsive search ad,24/7 Emergency [top Rated G...,[top Rated Google Ad - Open...,Urgent [top Rated Google Ad...,[top Rated Google Ad emergency? We're here 24/7! Adiology offers rapid response for all...,Don't panic! Our emergency [top Rated Google Ad team is available around the clock. Fas...,general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,,,Responsive search ad,24/7 Emergency [top Rated G...,[top Rated Google Ad - Open...,Urgent [top Rated Google Ad...,[top Rated Google Ad emergency? We're here 24/7! Adiology offers rapid response for all...,Don't panic! Our emergency [top Rated Google Ad team is available around the clock. Fas...,general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 1,,,,Responsive search ad,24/7 Emergency [top Rated G...,[top Rated Google Ad - Open...,Urgent [top Rated Google Ad...,[top Rated Google Ad emergency? We're here 24/7! Adiology offers rapid response for all...,Don't panic! Our emergency [top Rated Google Ad team is available around the clock. Fas...,general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 2,,,,Responsive search ad,24/7 Emergency [top Rated G...,[top Rated Google Ad - Open...,Urgent [top Rated Google Ad...,[top Rated Google Ad emergency? We're here 24/7! Adiology offers rapid response for all...,Don't panic! Our emergency [top Rated Google Ad team is available around the clock. Fas...,general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 3,,,,Responsive search ad,24/7 Emergency [top Rated G...,[top Rated Google Ad - Open...,Urgent [top Rated Google Ad...,[top Rated Google Ad emergency? We're here 24/7! Adiology offers rapid response for all...,Don't panic! Our emergency [top Rated Google Ad team is available around the clock. Fas...,general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 4,,,,Responsive search ad,24/7 Emergency [top Rated G...,[top Rated Google Ad - Open...,Urgent [top Rated Google Ad...,[top Rated Google Ad emergency? We're here 24/7! Adiology offers rapid response for all...,Don't panic! Our emergency [top Rated Google Ad team is available around the clock. Fas...,general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 5,,,,Responsive search ad,24/7 Emergency [top Rated G...,[top Rated Google Ad - Open...,Urgent [top Rated Google Ad...,[top Rated Google Ad emergency? We're here 24/7! Adiology offers rapid response for all...,Don't panic! Our emergency [top Rated Google Ad team is available around the clock. Fas...,general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 6,,,,Responsive search ad,24/7 Emergency [top Rated G...,[top Rated Google Ad - Open...,Urgent [top Rated Google Ad...,[top Rated Google Ad emergency? We're here 24/7! Adiology offers rapid response for all...,Don't panic! Our emergency [top Rated Google Ad team is available around the clock. Fas...,general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 7,,,,Responsive search ad,24/7 Emergency [top Rated G...,[top Rated Google Ad - Open...,Urgent [top Rated Google Ad...,[top Rated Google Ad emergency? We're here 24/7! Adiology offers rapid response for all...,Don't panic! Our emergency [top Rated Google Ad team is available around the clock. Fas...,general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,Ad Group 8,,,,Responsive search ad,24/7 Emergency [top Rated G...,[top Rated Google Ad - Open...,Urgent [top Rated Google Ad...,[top Rated Google Ad emergency? We're here 24/7! Adiology offers rapid response for all...,Don't panic! Our emergency [top Rated Google Ad team is available around the clock. Fas...,general,services,,,,,,,,,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,"Contact Us, Services",,,adiology.io,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,"Contact Us, Services",,,adiology.io,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,"Contact Us, Services",,,adiology.io,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,Contact Us,,,adiology.io,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,Services,,,adiology.io,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,Contact Us,,,adiology.io,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,Services,,,adiology.io,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,Contact Us,,,adiology.io,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,Services,,,adiology.io,,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24/7 Support, Free Consultation, Expert Service",,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24/7 Support, Free Consultation, Expert Service",,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24/7 Support, Free Consultation, Expert Service",,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7 Support,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Free Consultation,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert Service,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7 Support,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Free Consultation,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert Service,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7 Support,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Free Consultation,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert Service,,,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Types,Service 1;Service 2;Service 3,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Types,Service 1;Service 2;Service 3,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Types,Service 1;Service 2;Service 3,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Types,Service 1;Service 2;Service 3,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Types,Service 1;Service 2;Service 3,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Types,Service 1;Service 2;Service 3,,,,,,,,,,,,,,,
Search-20251209-1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States
